Y,ID,Supervisor,Date,Priority,Price,Speed,Duration,Temp,Location,Agreed,State,Class,Surface,survey1,survey2,survey3,survey4,survey5,survey6,survey7,survey8,survey9,survey10,survey11,survey12,survey13,survey14,survey15,survey16,survey17,survey18,survey19,survey20,survey21,survey22,survey23,survey24,survey25,survey26,survey27,survey28,survey29,survey30
3.628421989,>101,NN,8/12/2018,Low,Costly,Medium,Very Long,Warm,Storage tanks,Yes,Uncertain,Wooden,Textured,-0.423563748,4.211276703,3.394672023,1513.585113,6.511557411,3.629628257,1347.038506,15.12898659,1389.24906,12.53850733,238.0304427,232.6144743,240.220896,241.7696435,222.5579718,224.6589382,235.6518869,1529.283234,236.4557476,240.2915653,1635.707001,58.47486494,1451.925453,56.93478825,54.12805075,46.64978287,41.36742591,1287.427034,50.44700564,55.69905369
4.142959642,>102,NN,15/12/2018,High,Extravagant,Slow,Very Long,Hot,Control room,No,Checked,Ceramic,Smooth,4.289663127,4.50690493,11.26033746,6.886801621,4.196163727,4.558737723,5.863030448,4.863506158,1.198845587,9.383527296,157.8434209,160.523459,183.2380816,164.6389162,182.2097798,166.6338891,180.416391,166.142187,163.8616975,162.8116897,67.90289466,65.67945845,69.07929674,67.58548285,79.21163266,71.07166996,69.80221878,73.71489609,64.06291843,74.4560411
21.53950159,>103,NN,22/12/2018,Low,Extravagant,Medium,Short,Warm,Control room,Yes,Under review,Wooden,Textured,20.34269441,27.1827992,18.40015638,1569.321667,22.32589086,23.84640438,1221.216029,23.46445375,1244.415603,27.64338925,140.6546881,146.0202637,143.5575197,145.9999463,143.5700562,162.7059404,140.8341136,1610.53934,150.2754861,140.0702002,1625.758995,65.26623193,1666.172057,62.18452394,81.01643223,43.9828426,72.9656492,1588.539781,56.69133698,73.48531857
15.80461346,>104,NN,29/12/2018,Medium,Cheap,Medium,Short,Hot,Storage tanks,No,Uncertain,Ceramic,Smooth,5.009226269,16.62771758,19.74017437,19.49411502,13.72726927,NA,15.81163346,12.11531723,20.04510047,18.36588626,145.0360966,115.6615487,131.5115587,141.771136,132.3724114,128.7244849,132.8072592,134.552555,146.8406616,126.7590058,43.11802902,48.51988424,29.42303264,45.56134452,50.8341087,41.35640496,38.33388252,48.51652782,42.93452769,45.30655122
17.45944461,>105,NN,5/01/2019,Low,Costly,Medium,Short,Warm,Storage tanks,Yes,Under review,Plastic,Textured,23.41824338,20.79077547,33.96534178,1646.27272,27.93539272,23.90047521,1686.196219,27.25712356,1600.795554,26.086457,234.8823792,238.4071137,236.5930401,242.0279869,228.1781127,242.3670154,232.7372207,1246.390022,244.0467896,231.0751588,1664.454589,33.2954011,1590.214521,50.37358401,39.43173837,46.1608704,35.54956295,1324.795078,57.56705825,32.57752061
16.56214541,>106,NN,12/01/2019,High,Cheap,Fast,Long,Cold,Steam plant,Yes,Under review,Wooden,Rough,0.82417002,-3.894986963,4.270521483,2.282924637,-7.054930894,7.233031557,-1.365175987,0.421673444,2.704091626,-1.920509858,135.0102434,121.5188729,115.2063774,125.9693652,116.8877095,117.8379019,122.9898568,125.4745073,133.7092607,135.132613,37.39706302,47.64877398,31.60373028,31.51331408,27.52423888,25.83983001,43.74622897,49.54781994,24.98674502,39.06036278
25.96784212,>107,NN,18/01/2019,Medium,Extravagant,Fast,Long,Hot,Steam plant,No,Checked,Ceramic,Smooth,10.36800921,23.32461674,17.22770492,22.66736104,16.33483861,10.72096397,7.138552554,7.324173074,14.56359817,22.20808169,160.4836592,167.9369295,153.8431036,156.6137301,157.340817,172.3604021,167.0688653,162.6862121,163.0819089,148.2237362,46.14893329,35.98474934,30.14573721,35.50921647,55.36182343,36.76853647,46.3243843,29.2303423,50.31180981,39.81135726
12.56529219,>108,NN,26/01/2019,Low,Cheap,Medium,Short,Hot,Storage tanks,Yes,Checked,Wooden,Textured,11.01625156,13.29785179,13.02040441,1523.922794,18.64955647,12.0644615,1691.144936,16.17807054,1370.412126,18.66852766,188.5528208,204.5239252,207.8883558,200.2387661,206.7883781,216.4399678,220.1615067,1593.20911,219.6940496,205.9199497,1238.476008,44.04589342,1557.492142,70.19641369,55.76058171,46.52800308,59.87562958,1608.10704,74.89804847,49.2461111
30.43861229,>109,NN,2/02/2019,Low,Cheap,Medium,Long,Hot,Steam plant,No,Uncertain,Wooden,Textured,43.10458733,45.8165437,29.86895091,41.77046004,26.00917007,38.11810404,29.52063122,31.04757062,33.18764917,28.72999739,105.6154248,110.0873374,110.4318005,113.5483301,123.8007365,105.1608584,112.5397975,110.0256733,113.050346,116.3316153,71.9577248,45.680327,47.99984166,61.02940066,51.47028156,59.05928642,56.86688896,55.17650023,29.56152537,66.71204554
14.83434283,>110,NN,8/02/2019,Low,Cheap,Medium,Short,Cold,Control room,No,Checked,Ceramic,Rough,19.41961896,16.11206019,19.71359045,1374.969956,20.52765484,20.76397137,1247.208614,19.91837483,1514.167027,19.29427224,236.8692796,222.1887965,226.7464933,241.4011293,238.8116814,232.1785479,235.1185303,1432.652854,245.81332,228.6074153,1411.808685,38.97736951,1244.676457,43.50531166,47.27310792,34.72727024,43.68427801,1430.986656,45.37033306,52.24223231
9.988596399,>111,NN,16/02/2019,Low,Costly,Fast,Long,Hot,Storage tanks,Yes,Checked,Wooden,Textured,5.628751748,8.425567013,2.648839967,4.845805195,17.62774127,12.2162188,17.51486216,9.133282541,6.962138258,10.9752137,156.4571843,151.0129696,146.0522441,156.1304575,162.7946023,159.3429835,150.6720566,164.1592134,164.4028024,141.5914822,35.1554044,36.09766183,37.05945065,39.83828832,51.21151432,35.87871068,43.35677537,34.05560033,6.241118709,31.02147498
26.97087886,>112,NN,22/02/2019,Low,Cheap,Medium,Long,Warm,Steam plant,Yes,Uncertain,Wooden,Rough,18.02394664,16.19546505,18.71869304,1225.313626,21.79784761,20.76647481,1656.7358,15.79364199,1573.056018,13.6194636,210.3278977,194.1163354,190.7001693,191.5190699,172.3155483,186.1983635,184.2567496,1220.086468,194.1886165,181.8446093,1535.741277,44.41743927,1483.992635,29.0640902,12.11923548,42.41412065,45.52159173,1299.740866,31.13479086,39.60929556
18.99229683,>113,NN,1/03/2019,Low,Extravagant,Medium,Short,Warm,Steam plant,Yes,Checked,Ceramic,Textured,17.8187583,17.62001409,12.70872019,1224.905999,15.66305708,NA,1465.891968,17.77488887,1204.824626,20.59387699,242.356711,228.198329,236.1148892,257.5513825,236.6000022,239.7720603,243.9314801,1377.892499,237.7386725,235.3684459,1399.692771,66.10520834,1312.187323,46.62456342,63.98153441,59.52717435,49.08958914,1499.611145,53.27963246,54.5667064
9.709559158,>114,NN,8/03/2019,Low,Extravagant,Medium,Very Long,Hot,Control room,No,Checked,Plastic,Rough,40.15339809,36.40608434,36.97151456,1497.394255,30.46302339,37.01921014,1365.197793,29.99617366,1330.944289,34.45983713,125.9586048,124.478626,143.9376856,125.0019137,128.8698548,132.5341795,128.2668559,1637.946263,128.9383007,117.3099228,1447.680775,45.65610567,1487.281477,71.57902587,75.97730343,56.71128667,59.7451425,1362.679304,53.6338006,69.1897499
17.8613063,>115,NN,16/03/2019,High,Extravagant,Slow,Short,Hot,Control room,Yes,Uncertain,Ceramic,Textured,27.72295962,36.19490904,36.67725943,1230.841131,30.49149515,34.70588536,1232.449462,35.30926049,1463.410029,25.72969992,214.8473428,240.133202,232.5660827,232.9095222,233.2192361,238.906306,223.1347379,1284.77969,239.3990005,229.5263819,1415.101181,71.66807947,1665.464088,83.39742412,66.98472416,82.51236439,55.37712245,1477.768936,60.8628201,74.43901936
21.81961622,>116,NN,23/03/2019,Medium,Costly,Medium,Long,Hot,Storage tanks,No,Checked,Ceramic,Textured,12.64806495,28.81778739,29.73108887,29.49254072,18.76985791,23.82494627,27.72827066,23.23948256,28.37140217,19.48260718,148.5893431,123.0181845,152.5853529,140.2354153,140.1796688,141.7348442,150.5871449,152.5799142,156.1745673,147.2365105,45.71945216,26.0142242,47.91593193,28.92604475,33.65270229,41.70035004,31.26863312,41.45201089,42.81988365,46.54354721
9.054292886,>117,NN,30/03/2019,Low,Extravagant,Fast,Short,Hot,Storage tanks,No,Uncertain,Wooden,Textured,12.02585278,-2.540944577,4.344046231,1638.969576,1.925358448,7.299927638,1399.578588,-0.109245018,1647.735965,5.267135619,256.1463036,265.0691956,253.3106904,251.0230677,237.2018287,258.8635548,224.8990547,1481.176945,238.1340956,243.5638703,1444.114005,32.50715962,1472.504978,49.99674177,39.03510184,40.96869137,43.51538982,1666.209032,36.30841134,42.49536381
25.75938718,>118,NN,5/04/2019,Medium,Extravagant,Medium,Long,Warm,Storage tanks,Yes,Uncertain,Metal,Smooth,0.644776638,0.594125592,2.012954358,6.189432372,14.69931737,1.913709598,9.229250833,7.967537343,3.727302495,6.224538762,218.0344689,209.4424442,199.5296103,220.9491938,187.7882844,215.6131611,201.8374172,197.4487447,195.0867139,227.105612,61.90581679,36.2121677,60.24438828,55.59925357,43.86889388,55.19630888,62.12241199,43.93081616,49.72631208,48.60410532
7.110099371,>119,NN,12/04/2019,Low,Costly,Fast,Short,Hot,Control room,No,Under review,Metal,Textured,20.45887143,18.64529452,28.0160695,23.13174199,18.08436265,27.10418378,20.2756382,17.16547021,18.66976438,25.73705644,109.0762195,103.3885829,96.44090273,87.00390197,94.41476334,111.9407731,86.03744191,104.6255582,115.3403253,98.32096753,70.56906522,66.00083585,60.53368589,64.2956286,72.40293682,58.18290392,52.85212633,60.83218421,41.82276922,61.30440908
12.62383818,>120,NN,20/04/2019,Low,Extravagant,Medium,Short,Warm,Steam plant,Yes,Checked,Wooden,Textured,3.182186389,1.258480468,5.081490112,-0.108163957,-0.027828479,6.590888607,6.095128949,2.54528511,5.598848958,7.480250211,158.8808806,191.4995867,176.2046846,186.7835875,161.5358801,180.4701546,190.7382902,162.2680534,172.1567939,176.5581095,67.34495526,66.10407458,64.71878544,41.15467413,59.58692594,62.17070975,75.39134138,62.95147776,59.15731213,48.50563357
30.15006058,>121,NN,27/04/2019,Low,Extravagant,Fast,Long,Hot,Steam plant,Yes,Uncertain,Wooden,Textured,29.66284416,36.50480775,37.08979495,1457.407964,33.02858717,30.69581545,1224.454369,38.95477267,1240.173187,45.77381904,135.1260524,109.1109846,109.7239405,111.5293762,118.9966725,135.1438825,134.2173688,1684.005492,107.7946785,114.7936578,1436.632404,40.36668415,1377.473967,38.9564221,22.45079764,27.66125078,37.01218035,1339.858556,39.40135569,65.60683895
25.22153948,>122,NN,4/05/2019,High,Costly,Medium,Short,Warm,Steam plant,No,Checked,Ceramic,Rough,41.280201,29.41968067,31.62763507,32.91508686,34.44430328,35.48996961,40.49175927,38.38534131,33.96322822,39.32198309,166.8784968,156.4664288,160.6480708,170.6237972,157.4064314,173.0917188,154.205512,152.331692,157.8030559,144.3745232,47.82319099,27.90836505,48.77360209,53.41072709,48.37140508,37.28434939,37.69684094,59.4246143,40.83052114,54.74580223
25.37004709,>123,NN,11/05/2019,Medium,Extravagant,Medium,Short,Hot,Steam plant,Yes,Checked,Wooden,Textured,20.29585593,23.64115056,22.08937453,1501.23116,24.05784677,20.51389497,1647.029134,23.57428603,1359.494992,24.33100157,153.1557299,155.763871,148.6350929,154.1387063,149.356746,151.8548408,162.472237,1502.338059,143.4705379,144.773095,1553.141293,63.79219769,1678.500101,51.56398538,53.79666115,53.57724672,62.63835961,1328.156391,62.82745134,48.41682418
3.655899924,>124,NN,18/05/2019,Medium,Costly,Fast,Very Long,Hot,Storage tanks,No,Checked,Ceramic,Textured,28.46306736,32.70732721,17.54058363,1250.902992,28.40307883,27.99454073,1527.2782,26.00491569,1289.32525,30.64998791,208.5764645,211.5983023,232.965371,229.3580834,208.6338368,197.2722864,204.6378016,1264.419202,219.4008671,231.0128395,1217.204898,53.2625965,1268.371229,85.61507041,79.48880572,41.94699854,58.22020941,1394.071231,54.37001374,81.92986499
16.21493451,>125,NN,24/05/2019,Medium,Extravagant,Fast,Short,Warm,Control room,Yes,Checked,Ceramic,Textured,29.90670824,29.11205767,22.66912478,1453.185643,24.61739691,30.25313459,1524.199984,36.02811188,1289.465625,27.12438113,226.1855344,219.1678867,231.9657412,215.7783455,240.0038183,215.766445,229.7732666,1580.547916,225.3558507,222.3085895,1382.412057,42.25702738,1248.523658,40.94566702,37.29577908,41.97640968,34.15860253,1638.351725,57.81148871,51.23740876
21.7199384,>126,NN,31/05/2019,Medium,Extravagant,Fast,Long,Hot,Steam plant,Yes,Uncertain,Ceramic,Rough,13.64802245,9.176473778,6.446693053,14.39765647,15.20557147,NA,15.65393176,16.63284374,9.601682564,4.700150855,206.6239557,212.969468,189.8265681,204.3830854,196.3343023,197.3748037,212.6161235,195.0973747,218.0367415,189.528303,55.22914183,49.38877053,60.58539427,55.40436793,59.33293961,58.9861424,53.58263114,51.6645522,61.04721744,54.93389671
6.515700789,>127,NN,8/06/2019,Low,Cheap,Fast,Long,Hot,Control room,No,Checked,Ceramic,Textured,-4.080301892,-2.246459317,0.423874885,1366.06655,-6.889119438,7.684220843,1513.298622,6.371277245,1448.573439,-5.297701083,211.4775062,225.3561049,237.5145881,221.1296772,222.9318753,229.6479184,212.8037785,1426.600815,231.527879,239.173144,1255.637341,59.37291238,1519.498126,65.52821139,74.06697229,74.01245626,63.41082633,1538.911878,67.16544588,70.06185297
23.94522972,>128,NN,14/06/2019,Low,Extravagant,Medium,Short,Cold,Steam plant,No,Checked,Ceramic,Textured,28.40338572,31.45774055,30.18874447,35.4557119,34.36865045,30.37135096,34.03399282,31.48337089,23.25013124,31.25509881,126.8537444,108.0915905,116.3669439,125.0716894,131.7824311,114.0875614,120.4106624,112.4881905,124.8003096,122.8206722,41.12675773,54.18626326,51.31610061,35.81924001,45.25481631,32.81503153,45.38970795,44.32679082,34.52804173,42.65794236
-0.77058022,>129,NN,22/06/2019,High,Cheap,Fast,Very Long,Hot,Storage tanks,Yes,Checked,Wooden,Textured,19.37059601,13.42961188,14.62219978,20.80212037,8.512688491,NA,19.08911667,17.66147073,11.81781828,25.82048909,190.8825614,185.3659,194.0067498,203.7773448,193.9314443,190.4375994,190.8897082,194.8511385,195.5584788,212.8831138,54.11856554,54.39240175,58.19818359,65.01007393,58.48035173,53.48809353,60.53659821,68.3683025,59.35678867,63.69795992
7.12192588,>130,NN,29/06/2019,Medium,Cheap,Fast,Very Long,Warm,Storage tanks,No,Uncertain,Ceramic,Rough,32.05377976,35.01617251,25.10646321,36.59986499,32.68339366,30.05651337,39.15672089,29.09802843,29.31517557,28.10667029,154.9119345,142.0803385,129.3685301,127.7834928,140.9953113,123.7694578,113.6598379,124.773539,110.3820012,137.3979263,48.76522868,41.29120304,20.75680408,42.44340126,28.41269194,42.51563864,37.80843006,37.57467774,36.84318924,37.45847272
12.77952423,>131,NN,6/07/2019,Low,Costly,Medium,Short,Hot,Control room,Yes,Under review,Plastic,Smooth,-0.296308735,-0.703294802,8.085890112,1649.4523,-0.652344622,2.248666801,1671.847819,3.15748764,1237.673455,0.336998866,244.9391801,251.7955138,237.9345295,244.6417582,242.5087978,241.7641487,262.3908687,1606.169376,246.5208445,242.800303,1356.649092,26.24088803,1265.155169,30.13383219,12.43388619,34.96122151,32.62735493,1337.210848,26.60697632,35.38512277
33.21263042,>132,NN,13/07/2019,Low,Extravagant,Medium,Long,Warm,Control room,Yes,Under review,Wooden,Textured,26.80603843,26.85105354,32.53272267,41.71088336,36.40208927,28.07879006,36.91717664,39.96422293,38.5217464,28.76217895,225.9658641,223.5690303,236.615858,255.1174151,243.920333,241.8299738,261.3250633,239.5298932,245.0404895,245.6477394,32.53540615,41.19482152,30.87622747,51.66229347,32.78519251,20.6832992,40.25733988,21.11892218,54.24466356,24.98844417
33.93616273,>133,NN,20/07/2019,Low,Extravagant,Medium,Short,Hot,Steam plant,No,Under review,Wooden,Rough,42.46611517,32.18851931,37.47521281,1566.457584,30.3264148,35.63660426,1229.105703,39.73936937,1543.716583,30.67605058,211.7932191,247.7250868,235.7505053,230.5945129,234.0365811,249.8397105,239.1004999,1470.037325,245.1471233,234.644732,1654.53067,46.51656852,1504.235525,43.54542718,46.45812375,42.31922252,52.8070788,1691.633391,47.48114509,58.62424674
3.884624196,>134,NN,26/07/2019,Medium,Costly,Fast,Very Long,Warm,Steam plant,Yes,Checked,Plastic,Rough,24.53905232,27.01523067,21.21246986,24.96960692,27.82538438,29.11066891,24.72606984,26.88759788,25.25410025,19.52443623,107.0803178,126.0209686,97.21368664,118.58341,122.0879452,116.6168514,118.6048866,95.41542727,111.5769931,110.4372904,59.18611381,65.61195192,55.05797206,45.702958,70.53921697,56.54626589,59.63395192,56.08543089,40.89788573,44.95675892
13.69394764,>135,NN,2/08/2019,Medium,Costly,Medium,Very Long,Warm,Control room,Yes,Uncertain,Wooden,Rough,23.47791294,30.95990442,39.17769465,27.00922714,30.73919242,28.4351485,41.28750443,29.49813846,33.3030312,28.96944874,237.1370871,214.7067823,225.917192,235.7647103,212.4364828,238.4682128,241.3476463,223.8709228,222.8484112,236.8367233,37.80608234,35.38010951,44.82120031,38.87935244,41.85058296,42.14102775,44.3162104,45.42043706,50.28786817,41.93826531
18.01817974,>136,NN,9/08/2019,Medium,Extravagant,Slow,Long,Hot,Storage tanks,Yes,Checked,Plastic,Rough,19.12590847,28.98744453,28.67172179,1443.495517,33.48897241,29.3436125,1671.93282,27.64860893,1651.738427,36.53144048,122.336928,117.8277418,118.912038,134.939785,128.6768404,123.3260348,97.84877903,1653.468612,110.9664933,144.4607552,1652.402655,43.26406766,1201.266606,19.30872768,19.03541384,12.13168054,27.02995632,1395.956821,34.77457533,49.15077084
27.00675476,>137,NN,16/08/2019,High,Extravagant,Fast,Long,Warm,Storage tanks,Yes,Under review,Wooden,Smooth,18.58502641,18.77749335,14.28638781,1517.125681,14.97099766,NA,1527.193993,7.02269906,1368.017084,12.07921214,196.7212075,180.0726269,191.7244747,184.1355641,191.198076,182.1860589,185.3811958,1692.790569,197.5244041,185.498146,1436.827676,51.48785497,1615.195637,52.6640559,52.42152714,46.92294179,54.5745609,1457.515729,52.56342057,65.86291486
4.757872118,>138,NN,23/08/2019,Low,Extravagant,Fast,Very Long,Cold,Storage tanks,No,Uncertain,Ceramic,Textured,19.17708098,26.69859096,20.07788842,1565.664728,20.5132986,NA,1448.915405,19.17996696,1586.268272,7.956634536,203.6390257,187.4718078,198.7507665,203.6148622,207.0272851,202.264041,212.8009714,1339.814593,217.5110056,195.4794394,1603.241543,62.99993396,1667.306888,66.44249193,62.21824547,65.73751853,70.7165521,1276.046377,60.4860556,66.77345568
16.99230304,>139,NN,31/08/2019,Low,Cheap,Fast,Long,Cold,Steam plant,Yes,Checked,Wooden,Rough,3.643885684,20.24844435,10.86954095,1623.349628,8.154542155,6.11183406,1459.66712,9.370994379,1651.528406,8.738011198,162.0439124,178.2442312,176.6384591,191.4128649,174.3730908,171.5560029,188.7198231,1675.719189,154.2468235,175.7821362,1414.611776,54.15728171,1398.182045,76.34238199,72.62225406,55.93813095,58.59248637,1532.467836,58.22117539,81.15645685
9.180073246,>140,NN,7/09/2019,Low,Costly,Fast,Short,Warm,Control room,Yes,Checked,Plastic,Smooth,11.22172567,19.84805601,11.63748007,16.94037595,10.43766917,NA,13.39898004,10.00351135,13.79056198,8.570440377,126.7832494,127.3957355,120.8209802,118.0440261,126.4054689,128.6737938,121.3628544,120.1687457,125.4960928,132.7396385,33.11855251,52.31312764,39.92187872,43.6212121,34.04905494,34.83443592,26.49359287,41.20956832,46.35757937,43.21492261
24.25948426,>141,NN,13/09/2019,Low,Cheap,Fast,Long,Warm,Storage tanks,No,Under review,Plastic,Rough,23.69527222,23.11456859,34.56089029,1432.179726,37.95581407,39.39206438,1653.231312,28.73085477,1355.037777,29.59119658,166.0461567,161.8609958,171.1021809,181.2243082,161.8287529,176.5961785,174.4341219,1623.680191,173.336783,161.1531989,1469.982764,55.34851503,1486.835523,54.71963541,56.82530739,63.74700902,61.20258733,1354.687355,68.48335699,57.50425454
36.30904842,>142,NN,20/09/2019,High,Extravagant,Medium,Long,Hot,Steam plant,Yes,Uncertain,Ceramic,Textured,29.37574219,30.62685301,34.6773255,28.36398623,28.82434474,27.07346744,29.20404854,29.10575517,26.81073823,22.39532083,113.5992736,110.9999502,115.1884667,109.1975772,130.2291193,112.0270778,110.3108288,113.2978749,130.6314808,111.5170199,65.0916763,47.82404566,46.0571717,61.0273411,49.34165541,50.03010929,48.88630615,41.64941134,59.17847666,62.75351324
29.72607625,>143,NN,28/09/2019,Medium,Extravagant,Fast,Long,Warm,Control room,No,Under review,Wooden,Rough,27.37460343,29.59978572,27.76428536,1237.577491,27.35005867,34.79571371,1635.487678,23.3543277,1550.331818,22.97290516,177.9935121,187.320375,209.1328444,202.9821256,199.4818353,199.1217326,180.8757198,1629.386276,198.476899,212.3852014,1638.872629,72.20801095,1566.595455,48.71176788,58.5310416,51.02378224,79.6392033,1255.413546,48.11966399,62.38158774
26.32424608,>144,NN,4/10/2019,Medium,Cheap,Medium,Long,Hot,Control room,Yes,Under review,Metal,Rough,24.14650988,31.86592608,23.57008372,1397.405977,28.99614752,31.36718592,1452.948549,24.735775,1492.656277,25.07352325,237.836306,237.8179792,246.439977,248.8948888,246.0835472,252.0249288,245.8202751,1497.776609,246.9405201,234.2056362,1444.074478,30.338715,1424.48694,30.39677289,32.11387872,44.91688779,18.29297412,1433.888426,18.7689954,24.84860966
19.46172045,>145,NN,11/10/2019,Medium,Extravagant,Medium,Short,Warm,Control room,Yes,Under review,Plastic,Rough,30.23065569,23.89392375,21.52804679,17.0531702,32.36850058,NA,15.59651843,21.60777277,15.51400511,10.58773644,143.2773982,137.1520092,149.2943001,133.1167051,134.3148859,150.0711411,148.900798,158.6646208,162.0169905,146.4775259,44.19324744,42.12626995,39.31291498,46.71546157,51.70231921,47.4625903,34.38550818,27.21133649,37.69420616,45.36803682
24.38902791,>146,NN,19/10/2019,Medium,Cheap,Medium,Short,Hot,Steam plant,Yes,Checked,Wooden,Rough,38.41809157,43.47299815,38.1520924,30.99263476,46.9709144,28.3930849,30.37970478,42.0679543,28.72064594,29.14488393,236.8150171,256.7634367,228.505885,243.6818562,249.7372512,258.456211,248.2248128,231.7822298,255.1711117,257.5843707,48.23637951,62.52762103,41.94106281,52.67293166,50.34808051,47.80976174,39.35523141,43.96649779,44.5592601,46.37932107
14.24888889,>147,NN,26/10/2019,High,Costly,Medium,Very Long,Cold,Storage tanks,No,Checked,Wooden,Rough,31.08926212,35.75444189,28.4075082,27.89686688,26.7405095,38.38426796,27.88954415,31.46814437,37.31027721,30.84160951,172.5651957,190.0470801,183.6418778,182.6175893,170.7771465,176.4387173,191.3542483,180.4404661,193.3348315,187.9335798,45.47511124,36.37108455,44.09084584,33.47236371,52.13379043,42.72817664,35.62188286,34.93169641,38.0191375,44.91829878
5.368367017,>148,NN,1/11/2019,Low,Extravagant,Slow,Very Long,Warm,Steam plant,Yes,Checked,Ceramic,Rough,30.26859833,14.04611824,17.12008112,33.21891058,19.17142793,21.81526933,20.06107193,22.67562951,21.3219122,18.36894321,133.5898641,132.4117125,150.1278539,145.1983331,145.9494192,131.193396,142.8048271,131.781759,140.4141872,136.2469901,17.74859886,11.56313778,43.49327649,45.72590122,30.31278246,25.11042773,50.71200592,55.38772181,52.6559697,38.17712118
20.09228134,>149,NN,8/11/2019,Low,Extravagant,Fast,Short,Hot,Control room,Yes,Under review,Wooden,Rough,34.77650613,33.31531239,14.2591463,1397.379779,31.05588387,34.1356528,1249.449096,33.51070596,1229.666203,34.7115098,163.45827,153.9971373,176.6217275,169.6922829,175.595515,159.2007412,152.2424318,1500.937342,170.6624361,159.4682652,1449.929853,55.98920611,1234.773145,74.21692619,62.81174736,58.96518884,65.37920018,1311.657283,48.80124329,48.47070288
15.46422443,>150,NN,15/11/2019,High,Cheap,Fast,Long,Warm,Storage tanks,Yes,Under review,Wooden,Textured,7.53892818,5.028337548,1.652208173,1626.966968,13.67426283,1.298532434,1684.581432,10.45018254,1442.706182,2.898205255,203.3107625,200.6128478,200.3254541,197.8958806,206.596555,197.503963,181.9074299,1533.783152,193.328142,184.2351586,1456.506814,40.12949676,1269.142681,44.71686058,59.55898728,53.88197151,45.22969062,1415.734301,44.04431185,58.83455141
16.28550148,>151,NN,22/11/2019,Medium,Extravagant,Medium,Short,Hot,Steam plant,Yes,Checked,Metal,Rough,8.723975086,13.57278163,18.09423923,1315.094841,6.906581891,8.945391338,1418.766243,6.800492344,1236.429846,10.96645136,180.3043896,193.0375097,180.8093433,189.108857,189.5396372,186.4571871,178.6391823,1358.776703,188.1500157,179.982282,1418.364321,46.79049983,1227.662442,50.86419861,56.60252831,32.71794087,50.09771941,1457.421607,51.9651979,57.33336895
-1.94079604,>152,NN,30/11/2019,Low,Costly,Fast,Very Long,Cold,Control room,No,Checked,Wooden,Rough,3.921901104,14.97431314,4.502021455,1696.822331,15.24551423,19.92730144,1582.759621,18.02539714,1377.051155,11.87195259,236.9235437,242.8526533,245.3294526,237.3240675,237.7369675,233.3865577,225.4989311,1386.79012,251.8482216,227.353758,1303.763999,68.1879073,1375.537711,55.79563844,39.24841995,61.74191662,55.27517779,1467.122398,53.10118991,57.93582353
7.86053715,>153,NN,6/12/2019,High,Cheap,Fast,Very Long,Warm,Storage tanks,No,Checked,Wooden,Textured,39.63382805,38.87010148,30.40334909,37.32359639,40.56517386,38.40762729,38.23081577,41.33581037,35.61597924,42.28803528,189.7691766,194.7173718,199.5432448,213.4339935,197.7566247,202.6735977,210.4926883,208.4715439,195.5236724,211.2700905,60.08771366,60.90971488,61.80285648,52.99539137,57.85625552,69.09781204,75.09892778,58.14810898,56.50013281,48.5744907
21.47857809,>154,NN,13/12/2019,High,Extravagant,Fast,Long,Cold,Storage tanks,Yes,Uncertain,Ceramic,Textured,8.818936905,11.08302615,17.00305596,1596.458217,13.71469937,6.384581185,1379.483112,12.5136073,1212.531752,16.21346137,223.1729453,228.8728664,217.1100346,229.2501525,242.9060233,233.1718309,207.2556961,1650.494191,227.2265066,230.5884075,1244.862675,16.2282313,1597.051329,39.72524712,29.69626687,40.28412208,37.8988338,1290.311112,29.91724051,35.12820327
24.91844054,>155,NN,20/12/2019,Low,Extravagant,Medium,Short,Hot,Steam plant,No,Under review,Ceramic,Textured,33.54748863,28.47063743,31.4211212,31.031265,15.23488408,30.08467469,24.8946455,34.05208591,37.12150298,28.51861737,205.8356221,179.6986819,185.992168,192.4583066,187.9845838,194.3892214,199.1614508,200.1862604,194.4691922,199.2016989,62.8573072,66.85560657,61.63492442,58.08772101,72.53969041,53.09751733,62.43944259,61.89087138,67.01548714,57.03092517
5.042595839,>156,NN,28/12/2019,Low,Costly,Fast,Short,Cold,Storage tanks,Yes,Checked,Ceramic,Textured,8.705192296,-3.512992057,9.579951348,12.048461,1.213750462,2.156420663,11.16555503,4.189848607,5.993288392,9.075635328,236.6003066,234.9634462,221.3696804,209.543043,248.071535,242.3662437,220.8856459,236.9512734,237.6060716,220.0628102,76.26181269,73.57563085,66.96012746,58.67395258,58.64513099,44.70299498,67.6135983,60.25109059,61.55379552,83.27143796
32.73181036,>157,NN,3/01/2020,Low,Costly,Medium,Long,Hot,Steam plant,No,Under review,Ceramic,Rough,40.28820644,40.58264376,39.74734968,41.89707918,37.22084989,43.89153457,39.42661673,33.71582003,39.01255046,26.6480113,123.2196823,124.5563521,124.4702857,124.9263113,126.5699179,133.3673462,123.9899669,113.4557678,106.4488046,138.8334041,58.06115905,30.42873221,41.23504513,40.21560648,51.80717607,48.18414302,36.04582183,59.50460669,44.09596968,42.54416816
